date,forward_ps_ratio_1y
"March 19, 2020",1.029
"March 18, 2020",1.049
"March 17, 2020",1.143
"March 16, 2020",0.9686
"March 13, 2020",1.154
"March 12, 2020",1.120
"March 11, 2020",1.264
"March 10, 2020",1.369
"March 9, 2020",1.331
"March 6, 2020",1.434
"March 5, 2020",1.464
"March 4, 2020",1.486
"March 3, 2020",1.403
"March 2, 2020",1.442
"Feb. 28, 2020",1.369
"Feb. 27, 2020",1.434
"Feb. 26, 2020",1.494
"Feb. 25, 2020",1.513
"Feb. 24, 2020",1.551
"Feb. 21, 2020",1.579
"Feb. 20, 2020",1.583
"Feb. 19, 2020",1.575
"Feb. 18, 2020",1.600
"Feb. 14, 2020",1.580
"Feb. 13, 2020",1.574
"Feb. 12, 2020",1.564
"Feb. 11, 2020",1.567
"Feb. 10, 2020",1.534
"Feb. 7, 2020",1.530
"Feb. 6, 2020",1.533
"Feb. 5, 2020",1.535
"Feb. 4, 2020",1.527
"Feb. 3, 2020",1.531
"Jan. 31, 2020",1.512
"Jan. 30, 2020",1.524
"Jan. 29, 2020",1.516
"Jan. 28, 2020",1.514
"Jan. 27, 2020",1.499
"Jan. 24, 2020",1.514
"Jan. 23, 2020",1.521
"Jan. 22, 2020",1.512
"Jan. 21, 2020",1.509
"Jan. 17, 2020",1.503
"Jan. 16, 2020",1.482
"Jan. 15, 2020",1.476
"Jan. 14, 2020",1.453
"Jan. 13, 2020",1.465
"Jan. 10, 2020",1.467
"Jan. 9, 2020",1.464
"Jan. 8, 2020",1.459
"Jan. 7, 2020",1.449
"Jan. 6, 2020",1.447
"Jan. 3, 2020",1.445
"Jan. 2, 2020",1.441
"Dec. 31, 2019",1.446
"Dec. 30, 2019",1.438
"Dec. 27, 2019",1.439
"Dec. 26, 2019",1.436
"Dec. 24, 2019",1.436
"Dec. 23, 2019",1.432
"Dec. 20, 2019",1.440
"Dec. 19, 2019",1.426
"Dec. 18, 2019",1.438
"Dec. 17, 2019",1.426
"Dec. 16, 2019",1.417
"Dec. 13, 2019",1.389
"Dec. 12, 2019",1.398
"Dec. 11, 2019",1.401
"Dec. 10, 2019",1.417
"Dec. 9, 2019",1.424
"Dec. 6, 2019",1.422
"Dec. 5, 2019",1.422
"Dec. 4, 2019",1.412
"Dec. 3, 2019",1.403
"Dec. 2, 2019",1.392
"Nov. 29, 2019",1.407
"Nov. 27, 2019",1.403
"Nov. 26, 2019",1.395
"Nov. 25, 2019",1.400
